Title,Artist,Year,Genre,Popularity,Formatted_Artist,Formatted_Title
GOSHA,$NOT,2020,rap,65,not,gosha
Fed Up,Ghostemane,2020,rap,66,ghostemane,fed_up
Such a Whore (Stellular Remix),JVLA,2020,rap,65,jvla,such_a_whore_stellular_remix
Oh Wow,Hodak,2020,rap,38,hodak,oh_wow
Avatar (feat. King Von),Lil Loaded,2020,rap,61,lil_loaded,avatar_feat_king_von
200 FOR LUNCH,Gunna,2020,rap,68,gunna,200_for_lunch
Czutka,Jarecki ZDW,2020,rap,39,jarecki_zdw,czutka
Echo,Kali,2020,rap,38,kali,echo
F33l Lik3 Dyin,Playboi Carti,2020,rap,59,playboi_carti,f33l_lik3_dyin
Diabel,Dedis,2020,rap,38,dedis,diabel
Ashes,BONES,2020,rap,62,bones,ashes
Sorrows,Bryson Tiller,2020,rap,78,bryson_tiller,sorrows
Drankin N Smokin,Future,2020,rap,70,future,drankin_n_smokin
Tyler Herro,Jack Harlow,2020,rap,69,jack_harlow,tyler_herro
"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",Travis Scott,2020,rap,61,travis_scott,franchise_feat_future_young_thug_mia_remix
Can't Die,Juice WRLD,2020,rap,64,juice_wrld,cant_die
Putrid Pride,$uicideboy$,2020,rap,67,uicideboy,putrid_pride
Matnia,Jarecki ZDW,2020,rap,38,jarecki_zdw,matnia
Me and You,Cold Hart,2020,rap,61,cold_hart,me_and_you
POPSTAR (feat. Drake),DJ Khaled,2020,rap,67,dj_khaled,popstar_feat_drake
What the Fuck is Happening,$uicideboy$,2020,rap,65,uicideboy,what_the_fuck_is_happening
Baby Pluto,Lil Uzi Vert,2020,rap,64,lil_uzi_vert,baby_pluto
Whoopty,CJ,2020,rap,65,cj,whoopty
Low Down,Lil Baby,2020,rap,72,lil_baby,low_down
Fighting Demons,Juice WRLD,2020,rap,65,juice_wrld,fighting_demons
Timberlake,BONES,2020,rap,58,bones,timberlake
Life's A Mess (feat. Halsey),Juice WRLD,2020,rap,69,juice_wrld,lifes_a_mess_feat_halsey
Broken,Lund,2020,rap,66,lund,broken
The Code (feat. Polo G),King Von,2020,rap,65,king_von,the_code_feat_polo_g
Need It,Migos,2020,rap,65,migos,need_it
P2,Lil Uzi Vert,2020,rap,64,lil_uzi_vert,p2
Show Out (with Skepta & Pop Smoke),Kid Cudi,2020,rap,62,kid_cudi,show_out_with_skepta_pop_smoke
Reality Surf,Bladee,2020,rap,58,bladee,reality_surf
Dough,Key Glock,2020,rap,69,key_glock,dough
@ MEH,Playboi Carti,2020,rap,60,playboi_carti,_meh
Bad Energy,Juice WRLD,2020,rap,65,juice_wrld,bad_energy
Blastoff (feat. Juice WRLD),Internet Money,2020,rap,68,internet_money,blastoff_feat_juice_wrld
Right Foot Creep,YoungBoy Never Broke Again,2020,rap,62,youngboy_never_broke_again,right_foot_creep
Up Up And Away,Juice WRLD,2020,rap,65,juice_wrld,up_up_and_away
Ash Kaashh,1nonly,2020,rap,60,1nonly,ash_kaashh
Yessirskiii,Lil Uzi Vert,2020,rap,64,lil_uzi_vert,yessirskiii
my ex's best friend (with blackbear),mgk,2020,rap,73,mgk,my_exs_best_friend_with_blackbear
Solitaires (feat. Travis Scott),Future,2020,rap,61,future,solitaires_feat_travis_scott
RIP Luv,21 Savage,2020,rap,64,21_savage,rip_luv
Titanic,Juice WRLD,2020,rap,64,juice_wrld,titanic
Devil's Work,Freddie Dredd,2020,rap,62,freddie_dredd,devils_work
Burn It (feat. MAX),Agust D,2020,rap,66,agust_d,burn_it_feat_max
Savage,Megan Thee Stallion,2020,rap,67,megan_thee_stallion,savage
Turks (with Gunna & ft. Travis Scott),NAV,2020,rap,65,nav,turks_with_gunna_ft_travis_scott
i can see clearly,Lil Darkie,2020,rap,68,lil_darkie,i_can_see_clearly
ALL GIRLS ARE THE SAME,RONIN,2020,rap,61,ronin,all_girls_are_the_same
Wolves (feat. Post Malone),Big Sean,2020,rap,66,big_sean,wolves_feat_post_malone
"327 (feat. Tyler, The Creator & Billie Essco)",Westside Gunn,2020,rap,63,westside_gunn,327_feat_tyler_the_creator_billie_essco
Michigan,Chavo,2020,rap,64,chavo,michigan
Took Her To The O,King Von,2020,rap,64,king_von,took_her_to_the_o
Shake The Room (feat. Quavo),Pop Smoke,2020,rap,62,pop_smoke,shake_the_room_feat_quavo
White Tee (with NO1-NOAH),Summer Walker,2020,rap,66,summer_walker,white_tee_with_no1noah
RITMO (Bad Boys For Life),Black Eyed Peas,2020,rap,64,black_eyed_peas,ritmo_bad_boys_for_life
Circles,Mac Miller,2020,rap,68,mac_miller,circles
Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,2020,rap,63,lil_uzi_vert,bean_kobe_feat_chief_keef
Wayne's Story,King Von,2020,rap,64,king_von,waynes_story
Word on the Streets,Key Glock,2020,rap,69,key_glock,word_on_the_streets
Papi Chulo,Octavian,2020,rap,62,octavian,papi_chulo
People,Agust D,2020,rap,67,agust_d,people
Die Very Rough,Mario Judah,2020,rap,61,mario_judah,die_very_rough
E-ER (feat. Lil Yachty),DJ Scheme,2020,rap,65,dj_scheme,eer_feat_lil_yachty
Reminds Me Of You,Juice WRLD,2020,rap,66,juice_wrld,reminds_me_of_you
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2020,rap,67,jack_harlow,whats_poppin_feat_dababy_tory_lanez_lil_wayne_remix
Paparazzi,Kim Dracula,2020,rap,62,kim_dracula,paparazzi
TROLLZ,6ix9ine,2020,rap,61,6ix9ine,trollz
Protect The Land,System Of A Down,2020,rap,60,system_of_a_down,protect_the_land
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2020,rap,70,lil_durk,3_headed_goat_feat_lil_baby_polo_g
Body,Megan Thee Stallion,2020,rap,69,megan_thee_stallion,body
Surf,Mac Miller,2020,rap,68,mac_miller,surf
Dancing in My Room,347aidan,2020,rap,66,347aidan,dancing_in_my_room
War (feat. Lil Tjay) - Bonus,Pop Smoke,2020,rap,62,pop_smoke,war_feat_lil_tjay_bonus
MET GALA,Gunna,2020,rap,68,gunna,met_gala
Heartless (feat. Mustard),Polo G,2020,rap,67,polo_g,heartless_feat_mustard
Creature (feat. Swae Lee),Pop Smoke,2020,rap,59,pop_smoke,creature_feat_swae_lee
I Want It,Juice WRLD,2020,rap,62,juice_wrld,i_want_it
Shotta Flow 5,NLE Choppa,2020,rap,60,nle_choppa,shotta_flow_5
Go Crazy,Chris Brown,2020,rap,73,chris_brown,go_crazy
GREECE (feat. Drake),DJ Khaled,2020,rap,68,dj_khaled,greece_feat_drake
Grace (feat. 42 Dugg),Lil Baby,2020,rap,72,lil_baby,grace_feat_42_dugg
1985,Freddie Gibbs,2020,rap,64,freddie_gibbs,1985
Mr. Right Now (feat. Drake),21 Savage,2020,rap,67,21_savage,mr_right_now_feat_drake
Baja,BONES,2020,rap,57,bones,baja
How It Go,King Von,2020,rap,61,king_von,how_it_go
Prices,Lil Uzi Vert,2020,rap,63,lil_uzi_vert,prices
On Me,Lil Baby,2020,rap,72,lil_baby,on_me
Hand Me Downs,Mac Miller,2020,rap,67,mac_miller,hand_me_downs
MonsterMash,BONES,2020,rap,56,bones,monstermash
Lo Mein,Lil Uzi Vert,2020,rap,64,lil_uzi_vert,lo_mein
No Photos,Don Toliver,2020,rap,60,don_toliver,no_photos
Son Of A Gun,Key Glock,2020,rap,61,key_glock,son_of_a_gun
Screw Juice,Juice WRLD,2020,rap,62,juice_wrld,screw_juice
Hotel Lobby,Pop Smoke,2020,rap,60,pop_smoke,hotel_lobby
Tell Me U Luv Me (with Trippie Redd),Juice WRLD,2020,rap,63,juice_wrld,tell_me_u_luv_me_with_trippie_redd
Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,2020,rap,59,lil_uzi_vert,futsal_shuffle_2020_bonus_track
Broke Opps,King Von,2020,rap,60,king_von,broke_opps
MAMACITA,Black Eyed Peas,2020,rap,58,black_eyed_peas,mamacita
Tequila Shots,Kid Cudi,2020,rap,65,kid_cudi,tequila_shots
Airwaves,Pashanim,2020,rap,68,pashanim,airwaves
Lovely,1nonly,2020,rap,59,1nonly,lovely
bloody valentine,mgk,2020,rap,68,mgk,bloody_valentine
Can't Feel My Legs,Don Toliver,2020,rap,61,don_toliver,cant_feel_my_legs
RedAlert,BONES,2020,rap,57,bones,redalert
forget me too (feat. Halsey),mgk,2020,rap,69,mgk,forget_me_too_feat_halsey
Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,2020,rap,61,geazy,still_be_friends_feat_tory_lanez_tyga
Mine Too,King Von,2020,rap,59,king_von,mine_too
Zodiac Killer,Khalil?,2020,rap,65,khalil,zodiac_killer
Skechers,DripReport,2020,rap,65,dripreport,skechers
I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,2020,rap,65,jack_harlow,i_wanna_see_some_ass_feat_jetsonmade
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2020,rap,64,jack_harlow,whats_poppin_feat_dababy_tory_lanez_lil_wayne_remix_bonus_track
Weight On Me,Sheff G,2020,rap,67,sheff_g,weight_on_me
By the Sword,iamjakehill,2020,rap,60,iamjakehill,by_the_sword
"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,2020,rap,62,ty_dolla_ign,ego_death_feat_kanye_west_fka_twigs_skrillex
I Know,Polo G,2020,rap,68,polo_g,i_know
Kino,MACAN,2020,rap,56,macan,kino
Brand New Draco,21 Savage,2020,rap,61,21_savage,brand_new_draco
"Something to Rap About (feat. Tyler, The Creator)",Freddie Gibbs,2020,rap,64,freddie_gibbs,something_to_rap_about_feat_tyler_the_creator
Why He Told,King Von,2020,rap,62,king_von,why_he_told
Psycho!,MASN,2020,rap,58,masn,psycho
The fo Five,Ramirez,2020,rap,62,ramirez,the_fo_five
All Dogs Go to Heaven,$uicideboy$,2020,rap,60,uicideboy,all_dogs_go_to_heaven
Heatin Up (feat. Gunna),Lil Baby,2020,rap,66,lil_baby,heatin_up_feat_gunna
On Yo Ass,King Von,2020,rap,58,king_von,on_yo_ass
Perc Popper,Shoreline Mafia,2020,rap,67,shoreline_mafia,perc_popper
Aim For The Moon (feat. Quavo),Pop Smoke,2020,rap,57,pop_smoke,aim_for_the_moon_feat_quavo
STRANA ChUDES,TIaZhIoLAIa ATLETIKA,2020,rap,51,tiazhiolaia_atletika,strana_chudes
WTH,Freddie Dredd,2020,rap,58,freddie_dredd,wth
GTA,King Von,2020,rap,58,king_von,gta
The Law of Recognition,KYSLINGO,2020,rap,62,kyslingo,the_law_of_recognition
banana pie,Lil Darkie,2020,rap,64,lil_darkie,banana_pie
YAYA,6ix9ine,2020,rap,52,6ix9ine,yaya
Molotov,BONES,2020,rap,55,bones,molotov
Imperfections (Interlude),Pop Smoke,2020,rap,66,pop_smoke,imperfections_interlude
NASTY GIRL / ON CAMERA,Gunna,2020,rap,65,gunna,nasty_girl_on_camera
Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,2020,rap,59,lil_tjay,zoo_york_feat_fivio_foreign_pop_smoke
Funeral,Sematary,2020,rap,52,sematary,funeral
28 (feat. NiiHWA),Agust D,2020,rap,62,agust_d,28_feat_niihwa
Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver,2020,rap,61,don_toliver,euphoria_feat_travis_scott_kaash_paige
Woah,Lil Baby,2020,rap,66,lil_baby,woah
Dead Man Walking,Brent Faiyaz,2020,rap,65,brent_faiyaz,dead_man_walking
Those Kinda Nights (feat. Ed Sheeran),Eminem,2020,rap,60,eminem,those_kinda_nights_feat_ed_sheeran
Gnat,Eminem,2020,rap,60,eminem,gnat
Commercial (feat. Lil Uzi Vert),Lil Baby,2020,rap,64,lil_baby,commercial_feat_lil_uzi_vert
Venetia,Lil Uzi Vert,2020,rap,59,lil_uzi_vert,venetia
Bogatstvo,KRBK,2020,rap,51,krbk,bogatstvo
ULTRA VIOLET,Thouxanbanfauni,2020,rap,59,thouxanbanfauni,ultra_violet
Pikachu,Yung Lean,2020,rap,51,yung_lean,pikachu
oops!,Yung Gravy,2020,rap,64,yung_gravy,oops
Beef FloMix,Flo Milli,2020,rap,63,flo_milli,beef_flomix
I Am What I Am (feat. Fivio Foreign),King Von,2020,rap,59,king_von,i_am_what_i_am_feat_fivio_foreign
In The Party,Flo Milli,2020,rap,63,flo_milli,in_the_party
Sum 2 Prove,Lil Baby,2020,rap,65,lil_baby,sum_2_prove
Desires (with Future),Drake,2020,rap,65,drake,desires_with_future
Down Me,King Von,2020,rap,61,king_von,down_me
SkeletonRaps,BONES,2020,rap,55,bones,skeletonraps
Slushateliu,KRBK,2020,rap,51,krbk,slushateliu
44 BullDog,Pop Smoke,2020,rap,57,pop_smoke,44_bulldog
Foreigner (feat. A Boogie Wit da Hoodie),Pop Smoke,2020,rap,56,pop_smoke,foreigner_feat_a_boogie_wit_da_hoodie
Never Love Again,Eminem,2020,rap,60,eminem,never_love_again
Costa Rica (feat. The Kid LAROI) - Remix,Bankrol Hayden,2020,rap,63,bankrol_hayden,costa_rica_feat_the_kid_laroi_remix
Said N Done,21 Savage,2020,rap,58,21_savage,said_n_done
PERSIAN RUGS,PARTYNEXTDOOR,2020,rap,71,partynextdoor,persian_rugs
White Tee (with NO1-NOAH),Summer Walker,2020,rap,62,summer_walker,white_tee_with_no1noah
Paranoia (feat. Gunna & Young Thug),Pop Smoke,2020,rap,63,pop_smoke,paranoia_feat_gunna_young_thug
Emotionally Scarred,Lil Baby,2020,rap,71,lil_baby,emotionally_scarred
imma,bbno$,2020,rap,56,bbno,imma
STREET SWEEPER (feat. Future),Gunna,2020,rap,61,gunna,street_sweeper_feat_future
Moon & Stars (feat. Maggie Lindemann),$NOT,2020,rap,60,not,moon_stars_feat_maggie_lindemann
Oh Whou,kizaru,2020,rap,49,kizaru,oh_whou
BLINDFOLD (feat. Lil Baby),Gunna,2020,rap,63,gunna,blindfold_feat_lil_baby
"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",Wiz Khalifa,2020,rap,62,wiz_khalifa,speed_me_up_with_ty_dolla_ign_lil_yachty_sueco_the_child
Temperature Rising,Tory Lanez,2020,rap,57,tory_lanez,temperature_rising
Tyler Herro,Jack Harlow,2020,rap,61,jack_harlow,tyler_herro
CHALICE OF MIND,Yabujin,2020,rap,50,yabujin,chalice_of_mind
No Opp Left Behind,21 Savage,2020,rap,59,21_savage,no_opp_left_behind
Hit Different,SZA,2020,rap,69,sza,hit_different
Sick and Tired (feat. Machine Gun Kelly & Travis Barker),iann dior,2020,rap,65,iann_dior,sick_and_tired_feat_machine_gun_kelly_travis_barker
Cry Baby (feat. DaBaby),Megan Thee Stallion,2020,rap,66,megan_thee_stallion,cry_baby_feat_dababy
Zeus (feat. White Gold),Eminem,2020,rap,61,eminem,zeus_feat_white_gold
Isis (feat. Logic),Joyner Lucas,2020,rap,66,joyner_lucas,isis_feat_logic
My Dawg,21 Savage,2020,rap,56,21_savage,my_dawg
Deep End Freestyle,Sleepy Hallow,2020,rap,63,sleepy_hallow,deep_end_freestyle
Isis (feat. Logic),Joyner Lucas,2020,rap,66,joyner_lucas,isis_feat_logic
My Dawg,21 Savage,2020,rap,56,21_savage,my_dawg
Deep End Freestyle,Sleepy Hallow,2020,rap,63,sleepy_hallow,deep_end_freestyle
WUNNA,Gunna,2020,rap,61,gunna,wunna
Secrets,A Boogie Wit da Hoodie,2020,rap,71,a_boogie_wit_da_hoodie,secrets
"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,2020,rap,59,eminem,you_gon_learn_feat_royce_da_59_white_gold
For A Minute,WizTheMc,2020,rap,55,wizthemc,for_a_minute
Ohms,Deftones,2020,rap,61,deftones,ohms
Right,Mac Miller,2020,rap,61,mac_miller,right
Moonlight,Agust D,2020,rap,61,agust_d,moonlight
Spicy (feat. Post Malone),Ty Dolla $ign,2020,rap,63,ty_dolla_ign,spicy_feat_post_malone
ONE WATCH (feat. Young Thug),Gunna,2020,rap,55,gunna,one_watch_feat_young_thug
Lock It Up (feat. Anderson .Paak),Eminem,2020,rap,59,eminem,lock_it_up_feat_anderson_paak
Molly,Sleepy Hallow,2020,rap,66,sleepy_hallow,molly
Long Nights,6LACK,2020,rap,59,6lack,long_nights
rap music,Lil Darkie,2020,rap,60,lil_darkie,rap_music
Lets Link,WhoHeem,2020,rap,61,whoheem,lets_link
Fantom,KRBK,2020,rap,47,krbk,fantom
Denzel W.,Ulukmanapo,2020,rap,54,ulukmanapo,denzel_w
Crocko Laco,Ulukmanapo,2020,rap,51,ulukmanapo,crocko_laco
"Suburban, Pt. 2",22Gz,2020,rap,60,22gz,suburban_pt_2
Leave Me Alone,Thekidszn,2020,rap,61,thekidszn,leave_me_alone
Godzilla (feat. Juice WRLD),Eminem,2020,rap,61,eminem,godzilla_feat_juice_wrld
Everybody,Mac Miller,2020,rap,59,mac_miller,everybody
I Heard You Were Looking for Me,Night Lovell,2020,rap,53,night_lovell,i_heard_you_were_looking_for_me
BookBag 2.0 (feat. Polo G),BigKayBeezy,2020,rap,65,bigkaybeezy,bookbag_20_feat_polo_g
Turks (feat. Travis Scott),NAV,2020,rap,61,nav,turks_feat_travis_scott
Like Me (feat. iann dior),$NOT,2020,rap,57,not,like_me_feat_iann_dior
drunk face,mgk,2020,rap,64,mgk,drunk_face
Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020,rap,60,nle_choppa,walk_em_down_feat_roddy_ricch
Toxic,Kehlani,2020,rap,68,kehlani,toxic
Enjoy Yourself (feat. Karol G),Pop Smoke,2020,rap,62,pop_smoke,enjoy_yourself_feat_karol_g
Bigger Than Life,Lil Uzi Vert,2020,rap,58,lil_uzi_vert,bigger_than_life
Side by Side,BewhY,2020,rap,50,bewhy,side_by_side
Chosen (feat. Ty Dolla $ign),Blxst,2020,rap,70,blxst,chosen_feat_ty_dolla_ign
Darkness,Eminem,2020,rap,58,eminem,darkness
Lost,Chri$tian Gate$,2020,rap,61,chritian_gate,lost
Hate Me!,MASN,2020,rap,58,masn,hate_me
Don't Look At Me,POORSTACY,2020,rap,55,poorstacy,dont_look_at_me
No Sucker (feat. Moneybagg Yo),Lil Baby,2020,rap,66,lil_baby,no_sucker_feat_moneybagg_yo
Dear my friend (feat. Kim Jong Wan of NELL),Agust D,2020,rap,60,agust_d,dear_my_friend_feat_kim_jong_wan_of_nell
Demons and Monsters,347aidan,2020,rap,58,347aidan,demons_and_monsters
JoJo Pose,Apollo Fresh,2020,rap,58,apollo_fresh,jojo_pose
Next To You,Bryson Tiller,2020,rap,70,bryson_tiller,next_to_you
Shoot It Out,Jdot Breezy,2020,rap,66,jdot_breezy,shoot_it_out
Complicated,Mac Miller,2020,rap,60,mac_miller,complicated
Bande organisee,Kofs,2020,rap,66,kofs,bande_organisee
Ubei menia,Midix,2020,rap,49,midix,ubei_menia
Kacey Talk,YoungBoy Never Broke Again,2020,rap,64,youngboy_never_broke_again,kacey_talk
COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,2020,rap,61,gunna,cooler_than_a_bitch_feat_roddy_ricch
Accepting My Flaws,Future,2020,rap,58,future,accepting_my_flaws
"No Suburban, Pt. 2",Sheff G,2020,rap,63,sheff_g,no_suburban_pt_2
Live Off My Closet (feat. Future),Lil Baby,2020,rap,57,lil_baby,live_off_my_closet_feat_future
"Me, Myself & I",G-Eazy,2020,rap,52,geazy,me_myself_i
Block Baby,kizaru,2020,rap,46,kizaru,block_baby
Sugar,Flo Rida,2020,rap,60,flo_rida,sugar
Pal'ma,KRBK,2020,rap,47,krbk,palma
Captain Hook,Megan Thee Stallion,2020,rap,62,megan_thee_stallion,captain_hook
Genesis,Deftones,2020,rap,59,deftones,genesis
Somebody,Internet Money,2020,rap,61,internet_money,somebody
U Played (feat. Lil Baby),Moneybagg Yo,2020,rap,65,moneybagg_yo,u_played_feat_lil_baby
Stunna,Freddie Dredd,2020,rap,54,freddie_dredd,stunna
Bez daty,UNNV,2020,rap,46,unnv,bez_daty
THE NEWS,PARTYNEXTDOOR,2020,rap,63,partynextdoor,the_news
Yikes,Nicki Minaj,2020,rap,60,nicki_minaj,yikes
"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",H.E.R.,2020,rap,65,her,slide_remix_feat_pop_smoke_a_boogie_wit_da_hoodie_chris_brown_feat_pop_smoke
1 Scale (feat. G Herbo),Young Dolph,2020,rap,67,young_dolph,1_scale_feat_g_herbo
BELIEVE IT,PARTYNEXTDOOR,2020,rap,63,partynextdoor,believe_it
Fendi,Rakhim,2020,rap,49,rakhim,fendi
Change Ya Life,Haiti Babii,2020,rap,59,haiti_babii,change_ya_life
POPOPOP,Gambi,2020,rap,62,gambi,popopop
Something Special,Pop Smoke,2020,rap,64,pop_smoke,something_special
War,Drake,2020,rap,59,drake,war
The Bigger Picture,Lil Baby,2020,rap,61,lil_baby,the_bigger_picture
Girls in the Hood,Megan Thee Stallion,2020,rap,63,megan_thee_stallion,girls_in_the_hood
WEST DISTRICT,PARTYNEXTDOOR,2020,rap,60,partynextdoor,west_district
SKYBOX,Gunna,2020,rap,56,gunna,skybox
Savage Remix (feat. Beyonce),Megan Thee Stallion,2020,rap,61,megan_thee_stallion,savage_remix_feat_beyonce
Snow On Tha Bluff,J. Cole,2020,rap,64,j_cole,snow_on_tha_bluff
Slide (feat. King Von),Yak Yola,2020,rap,56,yak_yola,slide_feat_king_von
Recap (feat. Don Toliver),NAV,2020,rap,58,nav,recap_feat_don_toliver
Said Sum,Moneybagg Yo,2020,rap,67,moneybagg_yo,said_sum
Lemonade - Remix,Internet Money,2020,rap,58,internet_money,lemonade_remix
Lil Top,YoungBoy Never Broke Again,2020,rap,62,youngboy_never_broke_again,lil_top
Besalo,El Alfa,2020,rap,70,el_alfa,besalo
Split/Whole Time,Lil Yachty,2020,rap,61,lil_yachty,splitwhole_time
PUFF PUFF PUFF,Gambi,2020,rap,51,gambi,puff_puff_puff
Na svoiom vaibe (feat. Guf),Jah Khalib,2020,rap,49,jah_khalib,na_svoiom_vaibe_feat_guf
Rags2Riches 2 (feat. Lil Baby),Rod Wave,2020,rap,67,rod_wave,rags2riches_2_feat_lil_baby
I Dunno (feat. Dutchavelli & Stormzy),Tion Wayne,2020,rap,59,tion_wayne,i_dunno_feat_dutchavelli_stormzy
SUN CAME OUT,Gunna,2020,rap,56,gunna,sun_came_out
Already Best Friends (feat. Chris Brown),Jack Harlow,2020,rap,65,jack_harlow,already_best_friends_feat_chris_brown
JOKER,Dax,2020,rap,56,dax,joker
Backseat (feat. PnB Rock),Pop Smoke,2020,rap,60,pop_smoke,backseat_feat_pnb_rock
Deeper,Summer Walker,2020,rap,54,summer_walker,deeper
When You Down (with Polo G feat. Lil Durk),Lil Tecca,2020,rap,59,lil_tecca,when_you_down_with_polo_g_feat_lil_durk
Let Me Know,Brent Faiyaz,2020,rap,62,brent_faiyaz,let_me_know
Melegim,Soolking,2020,rap,65,soolking,melegim
Overtime,Baby Smoove,2020,rap,61,baby_smoove,overtime
Girls in the Hood,Megan Thee Stallion,2020,rap,60,megan_thee_stallion,girls_in_the_hood
Overtime,Baby Smoove,2020,rap,61,baby_smoove,overtime
Girls in the Hood,Megan Thee Stallion,2020,rap,60,megan_thee_stallion,girls_in_the_hood
Don't Need Friends (feat. Lil Baby),NAV,2020,rap,58,nav,dont_need_friends_feat_lil_baby
Racks 2 Skinny,Migos,2020,rap,53,migos,racks_2_skinny
Ne segodnia,Ulukmanapo,2020,rap,49,ulukmanapo,ne_segodnia
All In,YoungBoy Never Broke Again,2020,rap,67,youngboy_never_broke_again,all_in
Way Out (feat. Big Sean),Jack Harlow,2020,rap,61,jack_harlow,way_out_feat_big_sean
DO BETTER,Gunna,2020,rap,57,gunna,do_better
Me Vs Me,Moneybagg Yo,2020,rap,68,moneybagg_yo,me_vs_me
nebolei,Basta,2020,rap,47,basta,nebolei
Triflin Hoes,Lil Durk,2020,rap,64,lil_durk,triflin_hoes
Pilote (feat. Hamza),PLK,2020,rap,63,plk,pilote_feat_hamza
Trust Issues (feat. Yungeen Ace),King Von,2020,rap,58,king_von,trust_issues_feat_yungeen_ace
Nauseous,Sleepy Hallow,2020,rap,60,sleepy_hallow,nauseous
Outro,Lucio101,2020,rap,61,lucio101,outro
Comfortable,H.E.R.,2020,rap,62,her,comfortable
Men'she slov,KRBK,2020,rap,42,krbk,menshe_slov
Stupid Again,Tory Lanez,2020,rap,59,tory_lanez,stupid_again
Trillionaire (feat. Youngboy Never Broke Again),Future,2020,rap,57,future,trillionaire_feat_youngboy_never_broke_again
Mad At You (feat. Dreezy),King Von,2020,rap,56,king_von,mad_at_you_feat_dreezy
Plug,kizaru,2020,rap,43,kizaru,plug
Bez kliucha,PHARAOH,2020,rap,44,pharaoh,bez_kliucha
Ne Kiriai,MUKKA,2020,rap,45,mukka,ne_kiriai
Me and My Guitar,A Boogie Wit da Hoodie,2020,rap,67,a_boogie_wit_da_hoodie,me_and_my_guitar
Gangstas & Sippas (feat. Q Da Fool),Shoreline Mafia,2020,rap,59,shoreline_mafia,gangstas_sippas_feat_q_da_fool
Fuck It Up (feat. Mike Sherm),Shoreline Mafia,2020,rap,61,shoreline_mafia,fuck_it_up_feat_mike_sherm
No Sense (feat. Key Glock),Young Dolph,2020,rap,64,young_dolph,no_sense_feat_key_glock
Kaifuli,Gunwest,2020,rap,49,gunwest,kaifuli
LOYAL (feat. Drake),PARTYNEXTDOOR,2020,rap,65,partynextdoor,loyal_feat_drake
Singapur,El Alfa,2020,rap,68,el_alfa,singapur
Landed,Drake,2020,rap,57,drake,landed
Beautiful Pain (Losin My Mind),Polo G,2020,rap,60,polo_g,beautiful_pain_losin_my_mind
ayaz,maslo chernogo tmina,2020,rap,41,maslo_chernogo_tmina,ayaz
The Bigger Picture,Lil Baby,2020,rap,59,lil_baby,the_bigger_picture
Tick Tick Boom (feat. BygTwo3) - From 'SCOOB!' The Album,Sage The Gemini,2020,rap,55,sage_the_gemini,tick_tick_boom_feat_bygtwo3_from_scoob_the_album
Dennis Rodman (feat. Tyga),A$AP Ferg,2020,rap,50,aap_ferg,dennis_rodman_feat_tyga
What's New,Megan Thee Stallion,2020,rap,59,megan_thee_stallion,whats_new
Coronao Now,El Alfa,2020,rap,62,el_alfa,coronao_now
Be Something,Polo G,2020,rap,61,polo_g,be_something
The Purge,Jay Park,2020,rap,51,jay_park,the_purge
Bad Blood,kizaru,2020,rap,42,kizaru,bad_blood
House Arrest Tingz,YoungBoy Never Broke Again,2020,rap,65,youngboy_never_broke_again,house_arrest_tingz
Bluffin,Brent Faiyaz,2020,rap,58,brent_faiyaz,bluffin
20/20,Lil Tjay,2020,rap,59,lil_tjay,2020
Murder Business,YoungBoy Never Broke Again,2020,rap,59,youngboy_never_broke_again,murder_business
Patsanam,Litvinenko,2020,rap,43,litvinenko,patsanam
Dear God,Dax,2020,rap,57,dax,dear_god
Taco Tuesday,Migos,2020,rap,52,migos,taco_tuesday
Hunnids,Ramirez,2020,rap,55,ramirez,hunnids
Stanovitsia legche,TRUEten,2020,rap,42,trueten,stanovitsia_legche
ARGENTINA,Gunna,2020,rap,55,gunna,argentina
Woah,Lil Baby,2020,rap,56,lil_baby,woah
Chto za biznes suka?,kizaru,2020,rap,41,kizaru,chto_za_biznes_suka
Prol'iutsia dozhdi,Gio Pika,2020,rap,49,gio_pika,proliutsia_dozhdi
Don't Need Time,Hotboii,2020,rap,64,hotboii,dont_need_time
Outta Time (feat. Drake),Bryson Tiller,2020,rap,66,bryson_tiller,outta_time_feat_drake
